Name               ;RA_J2000_deg ;De_J2000_deg  ;Type;Rad_deg      ;Dst_pc; E_B-V; Log_t;pmRA_mas;pmDe_mas;Reference          ;Aliases_and_associated_objects
Messier_93         ;116.140833333;-23.8530555556;OC  ;0.2016666667 ;  1033;  0.04;  8.71;  -3.55 ;   5.07 ;Cantat-Gaudin 2020b;NGC_2447, FoF_2085, Theia_277, UPK_480
Messineo_1         ;273.350000000;-17.8919444444;EC  ;0.0250000000 ;  2392;      ;      ;  -0.57 ;  -1.33 ;Alessi GDR2        ;Cl_1813-18, Ryu_693, SAI_126
Miller_1           ;141.431250000;-53.2416666667;OC  ;0.0166666667 ;  9009;  1.39;  7.95;  -3.80 ;   3.49 ;Alessi GDR2        ;Vel_OB3
Minni_332          ;281.930000000;-29.3850000000;GC  ;0.0183333333 ;  6300;      ;      ;  -2.75 ;  -1.35 ;Alessi GEDR3       ;
Moffat-Fitzgerald_1;148.283333333;-55.0208333333;OC  ;0.0375000000 ;  2347;      ;  7.30;  -5.73 ;   3.45 ;Alessi GEDR3       ;KZ_Vel, LS_1366
Moffat_1           ;240.397083333;-54.1488888889;OC  ;0.0333333333 ;  2488;  0.86;  6.90;  -2.21 ;  -3.04 ;Cantat-Gaudin 2020b;C1557-540, ALS_14308
Moffat_2           ;258.616666667;-39.7666666667;OC  ;0.0750000000 ;  2300;      ;  7.69;  -0.65 ;  -1.45 ;Alessi GEDR3       ;Theia_1989, HV_10843, NSV_8150
Mon_OB3            ;104.355000000; -3.9455555556;OB  ;0.2491666667 ;  2364;      ;  7.94;  -1.41 ;  -0.30 ;Alessi GDR2        ;
Mon_OB4            ;98.9104166670;+10.0466666667;OB  ;7.5000000000 ;  1149;      ;  7.40;  -1.52 ;  -0.96 ;arXiv:2103.09617v1 ;
Mon_R2             ;91.9429166670; -6.3583333333;OC  ;0.1333333333 ;   906;  0.58;  8.53;  -2.85 ;   1.00 ;Hunt 2021          ;NGC_2170, Hodapp_4, BDB_229/30, IRAS_06046-0603
Monorion           ;94.9375000000; -5.6322222222;OB  ;8.3033333333 ;   230;      ;      ;  -4.77 ;  -4.88 ;Alessi GDR2        ;UPK_410
Morgan_8           ;84.1120833330; -6.4200000000;EC  ;0.1150000000 ;   383;  0.04;  7.20;   0.90 ;   0.41 ;Alessi GEDR3       ;BDB_220, Bernes_120
Munoz_1            ;225.450000000;+66.9686111111;UFD ;0.0083333333 ; 45000;      ; 10.10;  -0.09 ;  -0.04 ;Alessi GEDR3       ;
Muzzio_1           ;134.477916667;-47.7611111111;OC  ;0.1241666667 ;  1927;  1.03;  6.70;  -5.26 ;   4.22 ;Cantat-Gaudin 2020b;FSR_1456, FoF_213
NGC_1027           ;40.6770833330;+61.6161111111;OC  ;0.2200000000 ;  1134;  0.32;  8.29;  -1.75 ;   2.09 ;Cantat-Gaudin 2020b;FoF_1941, FoF_2187, FoF_573, Theia_2345
NGC_103            ;6.31208333300;+61.3261111111;OC  ;0.0533333333 ;  3472;  0.41;  8.13;  -2.82 ;  -0.99 ;Cantat-Gaudin 2020b;FSR_491, FoF_172, FoF_898
NGC_104            ;6.02416666700;-72.0811111111;GC  ;0.9500000000 ;  4444;  0.04; 10.10;   5.25 ;  -2.55 ;arXiv:2102.09568v1 ;47_Tuc
NGC_1049           ;39.9508333330;-34.2577777778;GC  ;0.0100000000 ;139400;      ; 10.11;   0.44 ;  -0.42 ;Alessi GEDR3       ;Fornax_3, Hodge_3
NGC_1193           ;46.4858333330;+44.3830555556;OC  ;0.0266666667 ;  6289;  0.20;  9.68;  -0.12 ;  -0.33 ;Cantat-Gaudin 2020b;Collinder_35, FSR_649, FoF_654
NGC_121            ;6.69583333300;-71.5366666667;GC  ;0.0316666667 ; 61400;      ; 10.08;   0.42 ;  -1.22 ;Alessi GEDR3       ;ESO_50-12, K_2, L_10
NGC_1220           ;47.9200000000;+53.3438888889;OC  ;0.0216666667 ;  3367;  0.74;  7.82;   0.19 ;  -0.72 ;Cantat-Gaudin 2020b;Collinder_37, FoF_721, Theia_2685
NGC_1245           ;48.6908333330;+47.2350000000;OC  ;0.1091666667 ;  3460;  0.25;  9.03;   0.50 ;  -1.58 ;Cantat-Gaudin 2020b;Collinder_38, FSR_648, FoF_27, Melotte_18, Theia_5374
NGC_1261           ;48.0679166670;-55.2161111111;GC  ;0.1450000000 ; 15625;  0.01; 10.10;   1.60 ;  -2.06 ;arXiv:2102.09568v1 ;ESO_155-11
NGC_129            ;7.60708333300;+60.2130555556;OC  ;0.1691666667 ;  1957;  0.55;  7.89;  -2.60 ;  -1.10 ;Cantat-Gaudin 2020b;FoF_171, Theia_2238
NGC_133            ;7.83250000000;+63.3583333333;OC  ;0.0708333333 ;  4484;  0.63;  7.51;  -2.32 ;  -0.41 ;Dias 2021          ;FoF_1855, UBC_185
NGC_1333           ;52.2970833330;+31.3100000000;OC  ;0.0950000000 ;   299;  0.95;  6.80;   7.42 ;  -9.87 ;Cantat-Gaudin 2020b;LAL96_1, LAL96_1_+_LAL96_2, LAL96_2, Theia_21
NGC_1342           ;52.8941666670;+37.3800000000;OC  ;0.2891666667 ;   666;  0.33;  8.65;   0.52 ;  -1.60 ;Cantat-Gaudin 2020b;Collinder_40, FSR_679, FoF_2265, Melotte_21, Theia_853, UPK_330
NGC_1348           ;53.5241666670;+51.4088888889;OC  ;0.0683333333 ;  2475;  0.92;  8.11;   1.29 ;  -0.73 ;Cantat-Gaudin 2020b;FSR_650, FoF_724, Theia_2975
NGC_136            ;7.89583333300;+61.5061111111;OC  ;0.0266666667 ;  5525;  0.69;  8.40;  -1.65 ;  -0.52 ;Cantat-Gaudin 2020b;FoF_893
NGC_1444           ;57.3608333330;+52.6580555556;OC  ;0.0558333333 ;  1202;  0.65;  7.16;  -0.75 ;  -1.83 ;Cantat-Gaudin 2020b;Collinder_43, Theia_1686
NGC_146            ;8.26208333300;+63.3161111111;OC  ;0.0750000000 ;  3257;  0.55;  7.55;  -2.86 ;  -0.45 ;Cantat-Gaudin 2020b;FSR_502
NGC_1466           ;56.1375000000;-71.6713888889;GC  ;0.0291666667 ; 51600;      ; 10.07;   1.35 ;  -0.74 ;Alessi GEDR3       ;ESO_54-16, KMHK_1, LW_1, SL_1
NGC_1496           ;61.1108333330;+52.6680555556;OC  ;0.0441666667 ;  1634;  0.45;  8.62;   1.51 ;  -0.76 ;Cantat-Gaudin 2020b;Collinder_44, FSR_659, FoF_1364, Theia_2381
NGC_1502           ;61.9541666670;+62.3319444444;OC  ;0.0808333333 ;  1092;  0.70;  7.02;  -0.57 ;  -0.85 ;Cantat-Gaudin 2020b;FSR_637, FoF_2200, Theia_1701
NGC_1513           ;62.4700000000;+49.5038888889;OC  ;0.1058333333 ;  1536;  0.67;  8.29;   1.32 ;  -3.68 ;Cantat-Gaudin 2020b;Collinder_46, FoF_184, Theia_2248
NGC_1528           ;63.8779166670;+51.2180555556;OC  ;0.2350000000 ;  1055;  0.26;  8.57;   2.18 ;  -2.25 ;Cantat-Gaudin 2020b;Collinder_47, FoF_2138, Melotte_23, Theia_593, UPK_318
NGC_1545           ;65.2020833330;+50.2211111111;OC  ;0.2900000000 ;   732;  0.30;  8.38;  -1.96 ;  -0.08 ;Cantat-Gaudin 2020b;Collinder_49, FoF_2322, Theia_749, UPK_324
NGC_1582           ;67.9850000000;+43.7180555556;OC  ;0.2641666667 ;  1006;  0.31;  8.42;   2.22 ;  -1.35 ;Cantat-Gaudin 2020b;Collinder_51, FoF_2299, Theia_364, UPK_336
NGC_1605           ;68.7450000000;+45.2688888889;OC  ;0.0466666667 ;  3390;  0.82;  8.28;   0.99 ;  -1.98 ;Cantat-Gaudin 2020b;Collinder_52, FSR_694, FoF_185
NGC_1647           ;71.4808333330;+19.0788888889;OC  ;0.4166666667 ;   597;  0.37;  8.30;  -1.06 ;  -1.50 ;Cantat-Gaudin 2020b;FoF_2261, Theia_740, SZ_Tau
NGC_1662           ;72.1979166670;+10.8819444444;OC  ;0.6016666667 ;   417;  0.30;  8.73;  -1.13 ;  -1.96 ;Cantat-Gaudin 2020b;FoF_2368, Theia_1018, UPK_384
NGC_1664           ;72.7629166670;+43.6761111111;OC  ;0.1133333333 ;  1362;  0.25;  8.69;   1.70 ;  -5.74 ;Cantat-Gaudin 2020b;FoF_1365, Theia_3346
NGC_1708           ;75.8708333330;+52.8511111111;OC  ;0.2483333333 ;   972;  0.32;  8.60;   0.28 ;  -1.36 ;Cantat-Gaudin 2020b;FoF_2259, Theia_1000, UPK_331
NGC_1724           ;75.8379166670;+49.4950000000;OC  ;0.0550000000 ;  4098;  0.36;  8.48;   1.02 ;   0.05 ;Cantat-Gaudin 2020b;
NGC_1750           ;75.9258333330;+23.6950000000;OC  ;0.4191666667 ;   735;  0.34;  8.36;  -0.96 ;  -2.37 ;Cantat-Gaudin 2020b;FoF_2267, Theia_754, UPK_373
NGC_1754           ;73.5708333330;-70.4413888889;GC  ;0.0133333333 ; 52500;      ;  9.78;   2.05 ;  -0.06 ;Alessi GEDR3       ;
NGC_1758           ;76.1750000000;+23.8130555556;OC  ;0.1058333333 ;   907;  0.33;  8.67;   3.16 ;  -3.46 ;Cantat-Gaudin 2020b;FoF_2266, Theia_897, UPK_374
NGC_1778           ;77.0329166670;+37.0200000000;OC  ;0.1116666667 ;  1721;  0.34;  8.15;   0.51 ;  -3.15 ;Cantat-Gaudin 2020b;FoF_2141, Theia_2031
NGC_1786           ;74.7750000000;-67.7450000000;GC  ;0.0166666667 ; 48800;      ; 10.08;   1.92 ;   0.05 ;Alessi GEDR3       ;
NGC_1798           ;77.9141666670;+47.6911111111;OC  ;0.0391666667 ;  5618;  0.35;  9.22;   0.91 ;  -0.32 ;Cantat-Gaudin 2020b;Berkeley_16, Dolidze_48, FSR_705, FoF_617
NGC_1817           ;78.1391666670;+16.6961111111;OC  ;0.1866666667 ;  1815;  0.33;  8.90;   0.48 ;  -0.89 ;Cantat-Gaudin 2020b;FoF_0, Theia_4898
NGC_1835           ;76.2750000000;-69.4038888889;GC  ;0.0191666667 ; 49600;      ;  9.85;   1.98 ;  -0.01 ;Alessi GEDR3       ;
NGC_1841           ;71.3458333330;-83.9969444444;GC  ;0.0333333333 ; 46800;      ; 10.03;   1.97 ;  -0.01 ;Alessi GEDR3       ;ESO_4-15
NGC_1851           ;78.5279166670;-40.0469444444;GC  ;0.2250000000 ; 11905;  0.02; 10.10;   2.14 ;  -0.65 ;arXiv:2102.09568v1 ;
NGC_1857           ;80.0308333330;+39.3361111111;OC  ;0.0616666667 ;  3125;  0.47;  8.50;   0.55 ;  -1.31 ;Cantat-Gaudin 2020b;FoF_1969, FSR_755, FoF_1969, FoF_581, Theia_2630
NGC_188            ;11.7979166670;+85.2438888889;OC  ;0.2716666667 ;  1972;  0.07;  9.82;  -2.31 ;  -0.96 ;Cantat-Gaudin 2020b;FoF_651, Theia_8180
NGC_1883           ;81.4800000000;+46.4930555556;OC  ;0.0316666667 ;  4975;  0.37;  8.79;   0.50 ;  -1.13 ;Cantat-Gaudin 2020b;FSR_729, FoF_618
NGC_189            ;9.88500000000;+61.0900000000;OC  ;0.0791666667 ;  1295;  0.48;  8.60;   0.34 ;  -3.31 ;Cantat-Gaudin 2020b;FoF_2127, Theia_4932
NGC_1893           ;80.7241666670;+33.4438888889;OC  ;0.0850000000 ;  3745;  0.56;  6.59;  -0.23 ;  -1.41 ;Cantat-Gaudin 2020b;BDSB_70, FSR_785, FSR_786, LMR_144, Russeil_214
NGC_1898           ;79.1708333330;-69.6563888889;GC  ;0.0133333333 ; 48630;      ;  9.99;   2.00 ;   0.18 ;Alessi GEDR3       ;
NGC_1901           ;79.5608333330;-68.2941666667;OC  ;0.6516666667 ;   424;  0.04;  8.88;   1.54 ;  12.67 ;Cantat-Gaudin 2020b;AFF_5, Bok_1
NGC_1907           ;82.0329166670;+35.3300000000;OC  ;0.0750000000 ;  1637;  0.44;  8.60;  -0.04 ;  -3.42 ;Cantat-Gaudin 2020b;FSR_774, Theia_3773
NGC_1916           ;79.6583333330;-69.4063888889;GC  ;0.0175000000 ; 49900;      ;  9.87;   1.91 ;   0.24 ;Alessi GEDR3       ;
NGC_1928           ;80.2375000000;-69.4777777778;GC  ;0.0108333333 ; 50130;      ;  9.03;   1.39 ;   0.62 ;Alessi GEDR3       ;
NGC_1939           ;80.3583333330;-69.9497222222;GC  ;0.0116666667 ; 49900;      ;  9.90;   2.05 ;   0.34 ;Alessi GEDR3       ;
NGC_1977           ;83.8150000000; -4.8188888889;EC  ;0.1283333333 ;   397;  0.10;  6.83;   1.27 ;  -0.75 ;Cantat-Gaudin 2020b;FSR_1041, UBC_621, UPK_412, Walker_2
NGC_1980           ;83.8100000000; -5.9238888889;EC  ;0.1508333333 ;   387;  0.06;  6.87;   1.22 ;   0.54 ;Cantat-Gaudin 2020b;Iota_Ori, Lower_Sword, UBC_208, UPK_412, Walker_5
NGC_1981           ;83.8479166670; -4.4861111111;OC  ;0.2316666667 ;   393;  0.28;  7.18;   1.09 ;   0.56 ;Cantat-Gaudin 2020b;MGM_6, UBC_207, Upper_Sword, Walker_1
NGC_2005           ;82.5416666670;-69.7527777778;GC  ;0.0133333333 ; 47600;      ;  9.86;   1.95 ;   0.29 ;Alessi GEDR3       ;
NGC_2017           ;84.8208333330;-17.8466666667;HM? ;0.0416666667 ;   350;      ;  7.70;  -7.29 ;   0.87 ;Alessi GEDR3       ;ESO_554-22
NGC_2019           ;82.9833333330;-70.1591666667;GC  ;0.0125000000 ; 48900;      ; 10.13;   1.91 ;   0.46 ;Alessi GEDR3       ;
NGC_2112           ;88.4520833330; +0.4030555556;OC  ;0.1733333333 ;  1140;  0.62;  9.25;  -2.71 ;   4.27 ;Cantat-Gaudin 2020b;FSR_1007, FoF_653, LLA_1, Theia_1633
NGC_2126           ;90.6579166670;+49.8830555556;OC  ;0.1000000000 ;  1339;  0.21;  9.10;   0.85 ;  -2.62 ;Cantat-Gaudin 2020b;FSR_730, FoF_2046, Theia_6270, UBC_196
NGC_2129           ;90.2750000000;+23.3280555556;OC  ;0.0500000000 ;  2037;  0.72;  7.24;   0.27 ;  -2.22 ;Cantat-Gaudin 2020b;Collinder_77, FSR_870, FoF_189, Theia_1660
NGC_2141           ;90.7341666670;+10.4511111111;OC  ;0.0733333333 ;  5102;  0.30;  9.24;  -0.03 ;  -0.77 ;Cantat-Gaudin 2020b;FSR_971, FoF_28, Theia_3250
NGC_2158           ;91.8620833330;+24.0988888889;OC  ;0.0441666667 ;  5208;  0.36;  9.12;  -0.18 ;  -2.00 ;Cantat-Gaudin 2020b;Collinder_81, FSR_872, FoF_367, Melotte_40
NGC_2169           ;92.1250000000;+13.9511111111;OC  ;0.0758333333 ;  1018;  0.20;  7.06;  -1.07 ;  -1.66 ;Cantat-Gaudin 2020b;FoF_2284, Theia_282
NGC_2175           ;92.7704166670;+20.6463888889;OC  ;0.1866666667 ;  1978;  0.59;  6.96;  -0.05 ;  -2.23 ;Hunt 2021          ;Collinder_84, LMR_148
NGC_2180           ;92.1329166670; +4.8344444444;OC  ;0.2633333333 ;  2455;  0.29;  8.85;  -0.02 ;  -1.32 ;Hunt 2021          ;Theia_1972
NGC_2183           ;92.7170833330; -6.2130555556;OC  ;0.1391666667 ;   826;  0.50;  7.15;  -3.60 ;   0.45 ;Cantat-Gaudin 2020b;BDB_231, GGD_12-15, Hodapp_7, Theia_130, UPK_424, in_Theia_130
NGC_2184           ;91.6900000000; -2.0000000000;OC  ;0.3000000000 ;   585;  0.10;  8.71;  -0.65 ;  -0.29 ;Cantat-Gaudin 2020b;Theia_1408, UPK_413
NGC_2186           ;93.0308333330; +5.4530555556;OC  ;0.0483333333 ;  2421;  0.27;  8.20;   0.41 ;  -1.99 ;Cantat-Gaudin 2020b;FoF_17, Theia_2871
NGC_2192           ;93.8191666670;+39.8461111111;OC  ;0.0450000000 ;  4484;  0.15;  9.13;   0.19 ;  -1.96 ;Cantat-Gaudin 2020b;FoF_641
NGC_2194           ;93.4400000000;+12.8130555556;OC  ;0.0766666667 ;  3802;  0.42;  8.53;   0.54 ;  -1.47 ;Cantat-Gaudin 2020b;FSR_961, FoF_78, Theia_3295
NGC_2204           ;93.8820833330;-18.6700000000;OC  ;0.0983333333 ;  4785;  0.04;  9.30;  -0.56 ;   1.96 ;Cantat-Gaudin 2020b;ESO_556-7, FSR_1201, FoF_2, Theia_6191
NGC_2210           ;92.8791666670;-69.1216666667;GC  ;0.0275000000 ; 45000;      ; 10.04;   1.53 ;   1.30 ;Alessi GEDR3       ;
NGC_2215           ;95.1991666670; -7.2769444444;OC  ;0.1733333333 ;   979;  0.27;  8.81;   0.44 ;  -3.67 ;Cantat-Gaudin 2020b;FoF_2204, Theia_1087, UPK_427
NGC_2225           ;96.6520833330; -9.6430555556;OC  ;0.0258333333 ;  3448;  0.35;  9.13;  -0.28 ;   0.50 ;Cantat-Gaudin 2020b;FSR_1135, FoF_11
NGC_2232           ;96.8879166670; -4.7488888889;OC  ;0.5158333333 ;   326;  0.03;  7.70;  -4.75 ;  -1.84 ;Cantat-Gaudin 2020b;Escorial_8, FoF_2393, Theia_55, UPK_425, Tian_Core_2
NGC_2236           ;97.4158333330; +6.8338888889;OC  ;0.0700000000 ;  2857;  0.48;  8.75;  -0.75 ;   0.01 ;Cantat-Gaudin 2020b;FSR_1002, FoF_80, Theia_3041
NGC_2237           ;97.7154166670; +4.9680555556;EC  ;0.0708333333 ;  1585;  1.10;  6.70;  -1.66 ;  -0.18 ;Alessi GDR2        ;NGC_2239
NGC_2243           ;97.3950000000;-31.2819444444;OC  ;0.0458333333 ;  4739;  0.05;  9.34;  -1.28 ;   5.49 ;Cantat-Gaudin 2020b;ESO_426-16, FSR_1296, FoF_3
NGC_2244           ;98.0450000000; +4.9138888889;OC  ;0.2316666667 ;  1621;  0.47;  6.80;  -1.60 ;   0.18 ;Cantat-Gaudin 2020b;FoF_2077, Mon_OB2A, RMC-Spitzer_B
NGC_225            ;10.8050000000;+61.7738888889;OC  ;0.2158333333 ;   698;  0.27;  8.22;  -5.37 ;  -0.09 ;Cantat-Gaudin 2020b;Theia_747, UPK_242
NGC_2251           ;98.6800000000; +8.3369444444;OC  ;0.1233333333 ;  1520;  0.23;  8.46;   0.70 ;  -3.81 ;Cantat-Gaudin 2020b;Theia_2992
NGC_2252           ;98.7416666670; +5.3638888889;OC  ;0.1166666667 ;  1481;      ;  9.11;  -1.14 ;   0.39 ;Alessi GEDR3       ;Theia_189, Bica_298
NGC_2254           ;98.9491666670; +7.6711111111;OC  ;0.0391666667 ;  2747;  0.42;  8.35;  -0.13 ;  -0.94 ;Cantat-Gaudin 2020b;FSR_1001, FoF_191, Theia_1838
NGC_2257           ;97.5500000000;-64.3261111111;GC  ;0.0333333333 ; 49900;      ; 10.08;   1.36 ;   0.97 ;Alessi GEDR3       ;ESO_87-24, KMHK_1756, LW_481, SL_895
NGC_2259           ;99.6329166670;+10.8850000000;OC  ;0.0283333333 ;  3067;  0.59;  8.50;  -0.27 ;  -1.03 ;Cantat-Gaudin 2020b;FSR_972, FoF_370
NGC_2262           ;99.9050000000; +1.1469444444;OC  ;0.0441666667 ;  4484;  0.55;  8.99;   0.26 ;   0.11 ;Cantat-Gaudin 2020b;FSR_1055, FoF_81, Theia_3271
NGC_2264           ;100.207500000; +9.8508333333;OC  ;0.0833333333 ;   735;      ;  6.38;  -1.62 ;  -3.71 ;2019ApJ...870...32K;Escorial_9, Mon_I, Mon_T1, S_Mon, Theia_41, UPK_400, FSR_990, NGC_2264_North
NGC_2264_F         ;100.246666667; +9.8997222222;EC  ;0.0083333333 ;   719;      ;      ;  -1.58 ;  -3.42 ;Alessi GEDR3       ;15_Mon
NGC_2264_IRS_1     ;100.279166667; +9.4691666667;OC  ;0.0833333333 ;   735;      ;  6.25;  -2.05 ;  -3.90 ;2019ApJ...870...32K;BDB_199, Hodapp_12, NGC_2264_K, UPK_400, NGC_2264_South
NGC_2264_IRS_2     ;100.252500000; +9.5988888889;OC  ;0.0833333333 ;   746;      ;  6.24;  -2.29 ;  -3.61 ;2019ApJ...870...32K;BDB_198, Hodapp_11, KKC_24, Loktin-Popova_44, Mon_OB1D, NGC_2264_J, UPK_400, YTL_1
NGC_2264_M         ;100.312083333; +9.4450000000;EC  ;0.0133333333 ;   752;      ;      ;  -2.13 ;  -3.98 ;Alessi GEDR3       ;V364_Mon, LkHA_64
NGC_2266           ;100.832083333;+26.9761111111;OC  ;0.0458333333 ;  3663;  0.12;  8.91;  -0.47 ;  -1.27 ;Cantat-Gaudin 2020b;Collinder_113, FSR_879, FoF_631, Melotte_50, Theia_5293
NGC_2269           ;100.817916667; +4.6280555556;OC  ;0.0258333333 ;  2283;  0.38;  8.42;  -1.14 ;  -0.56 ;Cantat-Gaudin 2020b;FSR_1037, FoF_2078
NGC_2281           ;102.090833333;+41.0600000000;OC  ;0.4166666667 ;   527;  0.06;  8.78;  -2.95 ;  -8.32 ;Cantat-Gaudin 2020b;Theia_635
NGC_2286           ;101.915833333; -3.1669444444;OC  ;0.0741666667 ;  2457;  0.38;  8.74;   0.19 ;  -1.47 ;Cantat-Gaudin 2020b;FSR_1104, FoF_85, Theia_3007
NGC_2298           ;102.247916667;-36.0050000000;GC  ;0.1150000000 ;  8547;  0.14; 10.10;   3.32 ;  -2.17 ;arXiv:2102.09568v1 ;
NGC_2301           ;102.942916667; +0.4650000000;OC  ;0.1616666667 ;   881;  0.03;  8.27;  -1.37 ;  -2.18 ;Cantat-Gaudin 2020b;FSR_1071, FoF_2215, UPK_420
NGC_2302           ;102.977083333; -7.0861111111;OC  ;0.0650000000 ;  1250;  0.21;  7.97;  -1.45 ;  -0.23 ;Cantat-Gaudin 2020b;
NGC_2304           ;103.802083333;+17.9838888889;OC  ;0.0383333333 ;  4566;  0.08;  8.84;  -0.02 ;  -1.51 ;Cantat-Gaudin 2020b;Collinder_120, FSR_959, FoF_620, Melotte_55
NGC_2309           ;104.020000000; -7.1800000000;OC  ;0.0516666667 ;  2545;  0.35;  8.40;  -0.49 ;  -0.63 ;Cantat-Gaudin 2020b;FSR_1148, FoF_84, Theia_2098
NGC_2311           ;104.455000000; -4.6161111111;OC  ;0.0591666667 ;  2165;  0.31;  8.60;  -1.34 ;   0.93 ;Cantat-Gaudin 2020b;FSR_1127, FoF_931
NGC_2318           ;104.854166667;-13.8219444444;OC  ;0.1716666667 ;  1397;  0.31;  8.73;  -1.78 ;  -2.20 ;Cantat-Gaudin 2020b;FoF_2057, Theia_3278
NGC_2324           ;106.032916667; +1.0461111111;OC  ;0.0691666667 ;  5236;  0.24;  8.68;  -0.31 ;  -0.09 ;Cantat-Gaudin 2020b;FSR_1089, FoF_372, Theia_3592
NGC_2335           ;106.690000000;-10.0230555556;OC  ;0.1100000000 ;  1709;  0.40;  8.21;  -0.78 ;  -0.64 ;Cantat-Gaudin 2020b;FoF_2080, Theia_1977
NGC_2338           ;107.164166667; -5.8863888889;OC  ;0.1708333333 ;  1963;  0.33;  8.74;  -1.24 ;   1.27 ;Hunt 2021          ;
NGC_2343           ;107.029166667;-10.6188888889;OC  ;0.0641666667 ;  1114;  0.14;  7.94;   0.19 ;  -0.20 ;Cantat-Gaudin 2020b;FoF_2081, Theia_2557
NGC_2345           ;107.075000000;-13.1988888889;OC  ;0.0908333333 ;  2874;  0.61;  7.90;  -1.33 ;   1.34 ;Cantat-Gaudin 2020b;FSR_1206, FoF_86, Theia_2051, TV_CMa
NGC_2349           ;107.850000000; -8.5047222222;OC  ;0.1091666667 ;  3331;  0.31;  9.14;  -1.21 ;   0.91 ;Hunt 2021          ;
NGC_2353           ;108.640833333;-10.2569444444;OC  ;0.1158333333 ;  1225;  0.11;  7.97;  -1.12 ;   0.72 ;Cantat-Gaudin 2020b;Escorial_16, FSR_1189, FoF_1400, Theia_2363
NGC_2354           ;108.502916667;-25.7238888889;OC  ;0.1516666667 ;  1328;  0.18;  9.15;  -2.88 ;   1.83 ;Cantat-Gaudin 2020b;ESO_492-6, FSR_1291, FoF_662, Theia_5939
NGC_2355           ;109.247083333;+13.7719444444;OC  ;0.0783333333 ;  2012;  0.18;  8.94;  -3.80 ;  -1.09 ;Cantat-Gaudin 2020b;Collinder_133, FSR_995, FoF_632, Melotte_63, Theia_5041
NGC_2356           ;109.279166667;+13.9583333333;OC  ;0.1500000000 ;  1791;      ;      ;  -3.84 ;  -1.09 ;Alessi GEDR3       ;
NGC_2358           ;109.260833333;-17.1430555556;OC  ;0.2100000000 ;   943;  0.03;  8.74;  -1.35 ;   0.54 ;Cantat-Gaudin 2020b;FoF_2285, Theia_898, UPK_462
NGC_2360           ;109.442916667;-15.6311111111;OC  ;0.1541666667 ;  1109;  0.12;  8.80;   0.38 ;   5.60 ;Cantat-Gaudin 2020b;FSR_1225, FSR_1228, FoF_2083, Theia_1473
NGC_2362           ;109.670833333;-24.9538888889;OC  ;0.0516666667 ;  1348;  0.12;  6.73;  -2.79 ;   2.95 ;Cantat-Gaudin 2020b;Tau_CMa, ESO_492-9, Escorial_18, FSR_1287, FoF_671, Theia_1710
NGC_2367           ;110.030833333;-21.8669444444;OC  ;0.0458333333 ;  2532;  0.33;  7.15;  -1.67 ;   2.54 ;Cantat-Gaudin 2020b;ESO_559-5, FSR_1269
NGC_2374           ;111.015833333;-13.2350000000;OC  ;0.1558333333 ;  1316;  0.10;  8.52;  -4.67 ;   0.66 ;Cantat-Gaudin 2020b;Theia_3491
NGC_2383           ;111.174166667;-20.9488888889;OC  ;0.0358333333 ;  3521;  0.30;  8.40;  -1.65 ;   1.91 ;Cantat-Gaudin 2020b;ESO_559-8, FoF_87, Theia_2769
NGC_2384           ;111.291250000;-21.0211111111;OC  ;0.0875000000 ;  3030;  0.31;  7.14;  -2.30 ;   3.12 ;Dias 2021          ;ESO_559-9, Theia_1840, UBC_224
NGC_2396           ;111.984166667;-11.7250000000;OC  ;0.1841666667 ;  1531;  0.11;  8.23;  -1.51 ;  -0.25 ;Cantat-Gaudin 2020b;FoF_2145, Haffner_24, Theia_2447
NGC_2401           ;112.352083333;-13.9680555556;OC  ;0.0150000000 ;  4926;  0.34;  7.79;  -1.37 ;   1.67 ;Cantat-Gaudin 2020b;
NGC_2409           ;112.877083333;-17.2288888889;OC  ;0.1358333333 ;  1314;  0.21;  7.98;  -3.01 ;   1.85 ;Cantat-Gaudin 2020b;Bochum_4, Theia_2951
NGC_2414           ;113.292916667;-15.4488888889;OC  ;0.0433333333 ;  6173;  0.54;  7.25;  -1.41 ;   1.43 ;Cantat-Gaudin 2020b;FoF_379
NGC_2420           ;114.602083333;+21.5750000000;OC  ;0.0533333333 ;  2755;  0.03;  9.29;  -1.19 ;  -2.12 ;Cantat-Gaudin 2020b;Collinder_154, FSR_972, FoF_642, Melotte_69, Theia_6042
NGC_2421           ;114.050833333;-20.6269444444;OC  ;0.0958333333 ;  2915;  0.43;  7.82;  -3.13 ;   3.10 ;Cantat-Gaudin 2020b;Camargo_984, FSR_1274, FoF_195, Melotte_67
NGC_2423           ;114.299166667;-13.8630555556;OC  ;0.2683333333 ;   957;  0.10;  9.01;  -0.73 ;  -3.63 ;Cantat-Gaudin 2020b;FoF_2232, Theia_1176, UPK_458
NGC_2425           ;114.577083333;-14.8850000000;OC  ;0.0458333333 ;  3891;  0.27;  9.34;  -3.57 ;   2.00 ;Cantat-Gaudin 2020b;FSR_1238, FoF_377, Haffner_12, Theia_4767
NGC_2428           ;114.830833333;-16.5500000000;OC  ;0.1458333333 ;  1416;  0.10;  8.75;  -3.32 ;   2.46 ;Cantat-Gaudin 2020b;FoF_1412, Theia_4005
